title,url,pageid,source_category
Columbus Center,https://en.wikipedia.org/wiki/Columbus_Center,15400460,"Schools in Salt Lake County, Utah"
Copper Hills High School,https://en.wikipedia.org/wiki/Copper_Hills_High_School,9416485,"Schools in Salt Lake County, Utah"
Corner Canyon High School,https://en.wikipedia.org/wiki/Corner_Canyon_High_School,48728744,"Schools in Salt Lake County, Utah"
Creekside High School (Utah),https://en.wikipedia.org/wiki/Creekside_High_School_(Utah),8653648,"Schools in Salt Lake County, Utah"
Cyprus High School,https://en.wikipedia.org/wiki/Cyprus_High_School,3050205,"Schools in Salt Lake County, Utah"
Granger High School (Utah),https://en.wikipedia.org/wiki/Granger_High_School_(Utah),3050396,"Schools in Salt Lake County, Utah"
Granite Connection High School,https://en.wikipedia.org/wiki/Granite_Connection_High_School,3050441,"Schools in Salt Lake County, Utah"
Granite High School (Utah),https://en.wikipedia.org/wiki/Granite_High_School_(Utah),3050289,"Schools in Salt Lake County, Utah"
Herriman High School,https://en.wikipedia.org/wiki/Herriman_High_School,30527111,"Schools in Salt Lake County, Utah"
Hunter High School,https://en.wikipedia.org/wiki/Hunter_High_School,3050167,"Schools in Salt Lake County, Utah"
"Jordan High School (Sandy, Utah)","https://en.wikipedia.org/wiki/Jordan_High_School_(Sandy,_Utah)",10174092,"Schools in Salt Lake County, Utah"
Kearns High School,https://en.wikipedia.org/wiki/Kearns_High_School,3050574,"Schools in Salt Lake County, Utah"
Mountain Ridge High School (Utah),https://en.wikipedia.org/wiki/Mountain_Ridge_High_School_(Utah),63791778,"Schools in Salt Lake County, Utah"
Murray High School (Utah),https://en.wikipedia.org/wiki/Murray_High_School_(Utah),8653560,"Schools in Salt Lake County, Utah"
Olympus High School,https://en.wikipedia.org/wiki/Olympus_High_School,3049650,"Schools in Salt Lake County, Utah"
"Parkside Elementary School (Murray, Utah)","https://en.wikipedia.org/wiki/Parkside_Elementary_School_(Murray,_Utah)",49674884,"Schools in Salt Lake County, Utah"
Riverton Elementary School,https://en.wikipedia.org/wiki/Riverton_Elementary_School,38880138,"Schools in Salt Lake County, Utah"
Riverton High School (Utah),https://en.wikipedia.org/wiki/Riverton_High_School_(Utah),5950217,"Schools in Salt Lake County, Utah"
Taylorsville High School,https://en.wikipedia.org/wiki/Taylorsville_High_School,3050360,"Schools in Salt Lake County, Utah"
Waterford School,https://en.wikipedia.org/wiki/Waterford_School,11093758,"Schools in Salt Lake County, Utah"
West Jordan High School,https://en.wikipedia.org/wiki/West_Jordan_High_School,2163372,"Schools in Salt Lake County, Utah"
West Lake STEM Junior High,https://en.wikipedia.org/wiki/West_Lake_STEM_Junior_High,18535109,"Schools in Salt Lake County, Utah"
Monticello High School (Utah),https://en.wikipedia.org/wiki/Monticello_High_School_(Utah),9423934,"Schools in San Juan County, Utah"
Monument Valley High School (Utah),https://en.wikipedia.org/wiki/Monument_Valley_High_School_(Utah),59751728,"Schools in San Juan County, Utah"
Navajo Mountain High School,https://en.wikipedia.org/wiki/Navajo_Mountain_High_School,53896927,"Schools in San Juan County, Utah"
San Juan High School (Utah),https://en.wikipedia.org/wiki/San_Juan_High_School_(Utah),26424799,"Schools in San Juan County, Utah"
Whitehorse High School,https://en.wikipedia.org/wiki/Whitehorse_High_School,59169227,"Schools in San Juan County, Utah"
Gunnison Valley High School,https://en.wikipedia.org/wiki/Gunnison_Valley_High_School,27040688,"Schools in Sanpete County, Utah"
Manti High School,https://en.wikipedia.org/wiki/Manti_High_School,9757561,"Schools in Sanpete County, Utah"
North Sanpete High School,https://en.wikipedia.org/wiki/North_Sanpete_High_School,10061141,"Schools in Sanpete County, Utah"
"Echo School (Echo, Utah)","https://en.wikipedia.org/wiki/Echo_School_(Echo,_Utah)",39620700,"Schools in Summit County, Utah"
Park City High School,https://en.wikipedia.org/wiki/Park_City_High_School,9905733,"Schools in Summit County, Utah"
Stansbury High School,https://en.wikipedia.org/wiki/Stansbury_High_School,61605816,"Schools in Tooele County, Utah"
Tooele High School,https://en.wikipedia.org/wiki/Tooele_High_School,36741504,"Schools in Tooele County, Utah"
American Fork High School,https://en.wikipedia.org/wiki/American_Fork_High_School,11581673,"Schools in Utah County, Utah"
American Heritage School (Utah),https://en.wikipedia.org/wiki/American_Heritage_School_(Utah),14039592,"Schools in Utah County, Utah"
Cedar Fort School,https://en.wikipedia.org/wiki/Cedar_Fort_School,36755414,"Schools in Utah County, Utah"
Cedar Valley High School,https://en.wikipedia.org/wiki/Cedar_Valley_High_School,62579310,"Schools in Utah County, Utah"
Fairfield District School,https://en.wikipedia.org/wiki/Fairfield_District_School,36894666,"Schools in Utah County, Utah"
Harrington Elementary School,https://en.wikipedia.org/wiki/Harrington_Elementary_School,37091837,"Schools in Utah County, Utah"
Lehi High School,https://en.wikipedia.org/wiki/Lehi_High_School,6326345,"Schools in Utah County, Utah"
Liahona Preparatory Academy,https://en.wikipedia.org/wiki/Liahona_Preparatory_Academy,6840630,"Schools in Utah County, Utah"
Lone Peak High School,https://en.wikipedia.org/wiki/Lone_Peak_High_School,21526912,"Schools in Utah County, Utah"
Maeser Elementary,https://en.wikipedia.org/wiki/Maeser_Elementary,992628,"Schools in Utah County, Utah"
Maple Mountain High School,https://en.wikipedia.org/wiki/Maple_Mountain_High_School,68920221,"Schools in Utah County, Utah"
Meridian School (Utah),https://en.wikipedia.org/wiki/Meridian_School_(Utah),48925815,"Schools in Utah County, Utah"
Mountain View High School (Utah),https://en.wikipedia.org/wiki/Mountain_View_High_School_(Utah),6624382,"Schools in Utah County, Utah"
Orem High School,https://en.wikipedia.org/wiki/Orem_High_School,5764650,"Schools in Utah County, Utah"
Peteetneet Museum and Cultural Arts Center,https://en.wikipedia.org/wiki/Peteetneet_Museum_and_Cultural_Arts_Center,35018259,"Schools in Utah County, Utah"
Pioneer High School for the Performing Arts,https://en.wikipedia.org/wiki/Pioneer_High_School_for_the_Performing_Arts,60182034,"Schools in Utah County, Utah"
Pleasant Grove High School (Utah),https://en.wikipedia.org/wiki/Pleasant_Grove_High_School_(Utah),20714267,"Schools in Utah County, Utah"
Provo High School,https://en.wikipedia.org/wiki/Provo_High_School,7469613,"Schools in Utah County, Utah"
Santaquin Junior High School,https://en.wikipedia.org/wiki/Santaquin_Junior_High_School,37669363,"Schools in Utah County, Utah"
Skyridge High School,https://en.wikipedia.org/wiki/Skyridge_High_School,49027872,"Schools in Utah County, Utah"
Springville High School (Utah),https://en.wikipedia.org/wiki/Springville_High_School_(Utah),27888399,"Schools in Utah County, Utah"
Timpanogos High School,https://en.wikipedia.org/wiki/Timpanogos_High_School,6645903,"Schools in Utah County, Utah"
Timpview High School,https://en.wikipedia.org/wiki/Timpview_High_School,19982058,"Schools in Utah County, Utah"
Westlake High School (Utah),https://en.wikipedia.org/wiki/Westlake_High_School_(Utah),28556883,"Schools in Utah County, Utah"
Brigham Young High School,https://en.wikipedia.org/wiki/Brigham_Young_High_School,31871153,"Schools in Utah County, Utah"
Desert Hills High School (Utah),https://en.wikipedia.org/wiki/Desert_Hills_High_School_(Utah),12751847,"Schools in Washington County, Utah"
Dixie High School (Utah),https://en.wikipedia.org/wiki/Dixie_High_School_(Utah),4496440,"Schools in Washington County, Utah"
Enterprise High School (Utah),https://en.wikipedia.org/wiki/Enterprise_High_School_(Utah),65288942,"Schools in Washington County, Utah"
Hurricane High School (Utah),https://en.wikipedia.org/wiki/Hurricane_High_School_(Utah),4430133,"Schools in Washington County, Utah"
"Pine View High School (St. George, Utah)","https://en.wikipedia.org/wiki/Pine_View_High_School_(St._George,_Utah)",16378139,"Schools in Washington County, Utah"
Snow Canyon High School (Utah),https://en.wikipedia.org/wiki/Snow_Canyon_High_School_(Utah),4917658,"Schools in Washington County, Utah"
Water Canyon High School,https://en.wikipedia.org/wiki/Water_Canyon_High_School,65342066,"Schools in Washington County, Utah"
Wayne High School (Utah),https://en.wikipedia.org/wiki/Wayne_High_School_(Utah),10382342,"Schools in Wayne County, Utah"
Ben Lomond High School,https://en.wikipedia.org/wiki/Ben_Lomond_High_School,4872069,"Schools in Weber County, Utah"
"Bonneville High School (Washington Terrace, Utah)","https://en.wikipedia.org/wiki/Bonneville_High_School_(Washington_Terrace,_Utah)",5174478,"Schools in Weber County, Utah"
Fremont High School (Utah),https://en.wikipedia.org/wiki/Fremont_High_School_(Utah),12116931,"Schools in Weber County, Utah"
"Madison Elementary School (Ogden, Utah)","https://en.wikipedia.org/wiki/Madison_Elementary_School_(Ogden,_Utah)",31043254,"Schools in Weber County, Utah"
Roy High School (Utah),https://en.wikipedia.org/wiki/Roy_High_School_(Utah),4873935,"Schools in Weber County, Utah"
"St. Joseph Catholic High School (Ogden, Utah)","https://en.wikipedia.org/wiki/St._Joseph_Catholic_High_School_(Ogden,_Utah)",11176649,"Schools in Weber County, Utah"
Utah State Industrial School,https://en.wikipedia.org/wiki/Utah_State_Industrial_School,27812217,"Schools in Weber County, Utah"
Weber High School,https://en.wikipedia.org/wiki/Weber_High_School,4872813,"Schools in Weber County, Utah"
The Gailer School,https://en.wikipedia.org/wiki/The_Gailer_School,9917574,"Schools in Addison County, Vermont"
Mount Abraham Union High School,https://en.wikipedia.org/wiki/Mount_Abraham_Union_High_School,66110400,"Schools in Addison County, Vermont"
Vergennes Union High School,https://en.wikipedia.org/wiki/Vergennes_Union_High_School,1185724,"Schools in Addison County, Vermont"
Arlington Memorial School,https://en.wikipedia.org/wiki/Arlington_Memorial_School,2856472,"Schools in Bennington County, Vermont"
Mount Anthony Union High School,https://en.wikipedia.org/wiki/Mount_Anthony_Union_High_School,42070603,"Schools in Bennington County, Vermont"
Burke Mountain Academy,https://en.wikipedia.org/wiki/Burke_Mountain_Academy,59195771,"Schools in Caledonia County, Vermont"
Stannard Schoolhouse,https://en.wikipedia.org/wiki/Stannard_Schoolhouse,52847191,"Schools in Caledonia County, Vermont"
Burlington High School (Vermont),https://en.wikipedia.org/wiki/Burlington_High_School_(Vermont),4567932,"Schools in Chittenden County, Vermont"
Champlain Valley Union High School,https://en.wikipedia.org/wiki/Champlain_Valley_Union_High_School,6667633,"Schools in Chittenden County, Vermont"
Colchester High School (Vermont),https://en.wikipedia.org/wiki/Colchester_High_School_(Vermont),25694423,"Schools in Chittenden County, Vermont"
Essex High School (Vermont),https://en.wikipedia.org/wiki/Essex_High_School_(Vermont),1764070,"Schools in Chittenden County, Vermont"
Mount Mansfield Union High School,https://en.wikipedia.org/wiki/Mount_Mansfield_Union_High_School,29854579,"Schools in Chittenden County, Vermont"
Rice Memorial High School,https://en.wikipedia.org/wiki/Rice_Memorial_High_School,2909058,"Schools in Chittenden County, Vermont"
South Burlington High School,https://en.wikipedia.org/wiki/South_Burlington_High_School,16784418,"Schools in Chittenden County, Vermont"
Vermont Commons School,https://en.wikipedia.org/wiki/Vermont_Commons_School,23808126,"Schools in Chittenden County, Vermont"
"Bellows Free Academy, St. Albans","https://en.wikipedia.org/wiki/Bellows_Free_Academy,_St._Albans",5307464,"Schools in Franklin County, Vermont"
Missisquoi Valley Union Middle/High School,https://en.wikipedia.org/wiki/Missisquoi_Valley_Union_Middle/High_School,48961802,"Schools in Franklin County, Vermont"
Lamoille Union High School,https://en.wikipedia.org/wiki/Lamoille_Union_High_School,27496546,"Schools in Lamoille County, Vermont"
Newbury School of Weaving,https://en.wikipedia.org/wiki/Newbury_School_of_Weaving,74773051,"Schools in Orange County, Vermont"
"Thetford Academy, Vermont","https://en.wikipedia.org/wiki/Thetford_Academy,_Vermont",24054669,"Schools in Orange County, Vermont"
Barton Academy (Vermont),https://en.wikipedia.org/wiki/Barton_Academy_(Vermont),10000230,"Schools in Orleans County, Vermont"
Craftsbury Academy,https://en.wikipedia.org/wiki/Craftsbury_Academy,4613566,"Schools in Orleans County, Vermont"
Lake Region Union High School,https://en.wikipedia.org/wiki/Lake_Region_Union_High_School,15579654,"Schools in Orleans County, Vermont"
North Country Union High School,https://en.wikipedia.org/wiki/North_Country_Union_High_School,8827528,"Schools in Orleans County, Vermont"
Orleans High School (Vermont),https://en.wikipedia.org/wiki/Orleans_High_School_(Vermont),11045530,"Schools in Orleans County, Vermont"
Fair Haven Union High School,https://en.wikipedia.org/wiki/Fair_Haven_Union_High_School,19052801,"Schools in Rutland County, Vermont"
Mill River Union High School,https://en.wikipedia.org/wiki/Mill_River_Union_High_School,7312622,"Schools in Rutland County, Vermont"
"Mount Saint Joseph Academy (Rutland, Vermont)","https://en.wikipedia.org/wiki/Mount_Saint_Joseph_Academy_(Rutland,_Vermont)",9784486,"Schools in Rutland County, Vermont"
Rutland High School,https://en.wikipedia.org/wiki/Rutland_High_School,32044932,"Schools in Rutland County, Vermont"
Stafford Technical Center,https://en.wikipedia.org/wiki/Stafford_Technical_Center,23162100,"Schools in Rutland County, Vermont"
West Rutland School,https://en.wikipedia.org/wiki/West_Rutland_School,42824261,"Schools in Rutland County, Vermont"
Barre Academy,https://en.wikipedia.org/wiki/Barre_Academy,59690138,"Schools in Washington County, Vermont"
Harwood Union High School,https://en.wikipedia.org/wiki/Harwood_Union_High_School,17056685,"Schools in Washington County, Vermont"
Montpelier High School (Vermont),https://en.wikipedia.org/wiki/Montpelier_High_School_(Vermont),8235287,"Schools in Washington County, Vermont"
"Spaulding High School (Barre, Vermont)","https://en.wikipedia.org/wiki/Spaulding_High_School_(Barre,_Vermont)",8673737,"Schools in Washington County, Vermont"
Spaulding School Building,https://en.wikipedia.org/wiki/Spaulding_School_Building,33558820,"Schools in Washington County, Vermont"
Union 32 High School,https://en.wikipedia.org/wiki/Union_32_High_School,3887682,"Schools in Washington County, Vermont"
Brattleboro Union High School,https://en.wikipedia.org/wiki/Brattleboro_Union_High_School,8618918,"Schools in Windham County, Vermont"
Canal Street Schoolhouse,https://en.wikipedia.org/wiki/Canal_Street_Schoolhouse,48534921,"Schools in Windham County, Vermont"
Marlboro School,https://en.wikipedia.org/wiki/Marlboro_School,15164060,"Schools in Windham County, Vermont"
Round Schoolhouse,https://en.wikipedia.org/wiki/Round_Schoolhouse,48915982,"Schools in Windham County, Vermont"
Vermont Jazz Center,https://en.wikipedia.org/wiki/Vermont_Jazz_Center,54224444,"Schools in Windham County, Vermont"
Debevoise Hall,https://en.wikipedia.org/wiki/Debevoise_Hall,70354622,"Schools in Windsor County, Vermont"
River Valley Technical Center,https://en.wikipedia.org/wiki/River_Valley_Technical_Center,17562173,"Schools in Windsor County, Vermont"
The Sharon Academy,https://en.wikipedia.org/wiki/The_Sharon_Academy,22062251,"Schools in Windsor County, Vermont"
Springfield High School (Vermont),https://en.wikipedia.org/wiki/Springfield_High_School_(Vermont),17545145,"Schools in Windsor County, Vermont"
Woodstock Union High School (Vermont),https://en.wikipedia.org/wiki/Woodstock_Union_High_School_(Vermont),33915181,"Schools in Windsor County, Vermont"
Arcadia High School (Virginia),https://en.wikipedia.org/wiki/Arcadia_High_School_(Virginia),12617434,"Schools in Accomack County, Virginia"
Chincoteague High School,https://en.wikipedia.org/wiki/Chincoteague_High_School,12631773,"Schools in Accomack County, Virginia"
Nandua High School,https://en.wikipedia.org/wiki/Nandua_High_School,12664561,"Schools in Accomack County, Virginia"
Tangier Combined School,https://en.wikipedia.org/wiki/Tangier_Combined_School,58202679,"Schools in Accomack County, Virginia"
Albemarle High School (Virginia),https://en.wikipedia.org/wiki/Albemarle_High_School_(Virginia),9339330,"Schools in Albemarle County, Virginia"
Albemarle Training School,https://en.wikipedia.org/wiki/Albemarle_Training_School,58356169,"Schools in Albemarle County, Virginia"
Crozet Elementary School,https://en.wikipedia.org/wiki/Crozet_Elementary_School,10265509,"Schools in Albemarle County, Virginia"
Monticello High School (Virginia),https://en.wikipedia.org/wiki/Monticello_High_School_(Virginia),7633018,"Schools in Albemarle County, Virginia"
Tandem Friends School,https://en.wikipedia.org/wiki/Tandem_Friends_School,2958839,"Schools in Albemarle County, Virginia"
Western Albemarle High School,https://en.wikipedia.org/wiki/Western_Albemarle_High_School,2045817,"Schools in Albemarle County, Virginia"
Alleghany High School (Virginia),https://en.wikipedia.org/wiki/Alleghany_High_School_(Virginia),5401748,"Schools in Alleghany County, Virginia"
"Jefferson School (Clifton Forge, Virginia)","https://en.wikipedia.org/wiki/Jefferson_School_(Clifton_Forge,_Virginia)",39486516,"Schools in Alleghany County, Virginia"
Amelia County High School,https://en.wikipedia.org/wiki/Amelia_County_High_School,9964584,"Schools in Amelia County, Virginia"
Amherst County High School,https://en.wikipedia.org/wiki/Amherst_County_High_School,8148002,"Schools in Amherst County, Virginia"
Appomattox County High School,https://en.wikipedia.org/wiki/Appomattox_County_High_School,17016107,"Schools in Appomattox County, Virginia"
Bishop O'Connell High School,https://en.wikipedia.org/wiki/Bishop_O'Connell_High_School,3593187,"Schools in Arlington County, Virginia"
"Middle Schools of Arlington County, Virginia","https://en.wikipedia.org/wiki/Middle_Schools_of_Arlington_County,_Virginia",7305025,"Schools in Arlington County, Virginia"
Stratford Junior High School,https://en.wikipedia.org/wiki/Stratford_Junior_High_School,39529512,"Schools in Arlington County, Virginia"
"Yorktown High School (Arlington County, Virginia)","https://en.wikipedia.org/wiki/Yorktown_High_School_(Arlington_County,_Virginia)",2828748,"Schools in Arlington County, Virginia"
Augusta County Training School,https://en.wikipedia.org/wiki/Augusta_County_Training_School,39546829,"Schools in Augusta County, Virginia"
Buffalo Gap High School,https://en.wikipedia.org/wiki/Buffalo_Gap_High_School,4560057,"Schools in Augusta County, Virginia"
Craigsville School,https://en.wikipedia.org/wiki/Craigsville_School,39546865,"Schools in Augusta County, Virginia"
Crimora School,https://en.wikipedia.org/wiki/Crimora_School,39546973,"Schools in Augusta County, Virginia"
"Deerfield School (Deerfield, Virginia)","https://en.wikipedia.org/wiki/Deerfield_School_(Deerfield,_Virginia)",39547015,"Schools in Augusta County, Virginia"
Fort Defiance High School,https://en.wikipedia.org/wiki/Fort_Defiance_High_School,4560060,"Schools in Augusta County, Virginia"
Middlebrook Schools,https://en.wikipedia.org/wiki/Middlebrook_Schools,39547188,"Schools in Augusta County, Virginia"
Moffett's Creek Schoolhouse,https://en.wikipedia.org/wiki/Moffett's_Creek_Schoolhouse,39547750,"Schools in Augusta County, Virginia"
Mt. Sidney School,https://en.wikipedia.org/wiki/Mt._Sidney_School,39547373,"Schools in Augusta County, Virginia"
Mt. Zion Schoolhouse,https://en.wikipedia.org/wiki/Mt._Zion_Schoolhouse,39547302,"Schools in Augusta County, Virginia"
"New Hope High School (New Hope, Virginia)","https://en.wikipedia.org/wiki/New_Hope_High_School_(New_Hope,_Virginia)",39547701,"Schools in Augusta County, Virginia"
North River High School,https://en.wikipedia.org/wiki/North_River_High_School,39547266,"Schools in Augusta County, Virginia"
Riverheads High School,https://en.wikipedia.org/wiki/Riverheads_High_School,4560064,"Schools in Augusta County, Virginia"
Shenandoah Valley Governor's School,https://en.wikipedia.org/wiki/Shenandoah_Valley_Governor's_School,3864662,"Schools in Augusta County, Virginia"
Stuarts Draft High School,https://en.wikipedia.org/wiki/Stuarts_Draft_High_School,3436697,"Schools in Augusta County, Virginia"
Verona School,https://en.wikipedia.org/wiki/Verona_School,39547978,"Schools in Augusta County, Virginia"
West View Schoolhouse,https://en.wikipedia.org/wiki/West_View_Schoolhouse,39548062,"Schools in Augusta County, Virginia"
Weyers Cave School,https://en.wikipedia.org/wiki/Weyers_Cave_School,39548018,"Schools in Augusta County, Virginia"
Wilson Memorial High School,https://en.wikipedia.org/wiki/Wilson_Memorial_High_School,4560070,"Schools in Augusta County, Virginia"
"Ashwood School, Virginia","https://en.wikipedia.org/wiki/Ashwood_School,_Virginia",55486052,"Schools in Bath County, Virginia"
Millboro School,https://en.wikipedia.org/wiki/Millboro_School,39556418,"Schools in Bath County, Virginia"
Jefferson Forest High School,https://en.wikipedia.org/wiki/Jefferson_Forest_High_School,21582736,"Schools in Bedford County, Virginia"
"Liberty High School (Bedford, Virginia)","https://en.wikipedia.org/wiki/Liberty_High_School_(Bedford,_Virginia)",10012408,"Schools in Bedford County, Virginia"
New London Academy (Virginia),https://en.wikipedia.org/wiki/New_London_Academy_(Virginia),39559310,"Schools in Bedford County, Virginia"
"James River High School (Buchanan, Virginia)","https://en.wikipedia.org/wiki/James_River_High_School_(Buchanan,_Virginia)",10299048,"Schools in Botetourt County, Virginia"
Lord Botetourt High School,https://en.wikipedia.org/wiki/Lord_Botetourt_High_School,2735581,"Schools in Botetourt County, Virginia"
Brunswick High School (Virginia),https://en.wikipedia.org/wiki/Brunswick_High_School_(Virginia),13625449,"Schools in Brunswick County, Virginia"
Council High School (Virginia),https://en.wikipedia.org/wiki/Council_High_School_(Virginia),10307920,"Schools in Buchanan County, Virginia"
Grundy Senior High School,https://en.wikipedia.org/wiki/Grundy_Senior_High_School,10303439,"Schools in Buchanan County, Virginia"
Hurley High School,https://en.wikipedia.org/wiki/Hurley_High_School,10307813,"Schools in Buchanan County, Virginia"
Twin Valley High School (Virginia),https://en.wikipedia.org/wiki/Twin_Valley_High_School_(Virginia),10307521,"Schools in Buchanan County, Virginia"
Altavista High School,https://en.wikipedia.org/wiki/Altavista_High_School,47814369,"Schools in Campbell County, Virginia"
Brookville High School (Virginia),https://en.wikipedia.org/wiki/Brookville_High_School_(Virginia),12047433,"Schools in Campbell County, Virginia"
Rustburg High School,https://en.wikipedia.org/wiki/Rustburg_High_School,7377081,"Schools in Campbell County, Virginia"
Carroll County High School (Virginia),https://en.wikipedia.org/wiki/Carroll_County_High_School_(Virginia),9013509,"Schools in Carroll County, Virginia"
"Woodlawn High School (Woodlawn, Virginia)","https://en.wikipedia.org/wiki/Woodlawn_High_School_(Woodlawn,_Virginia)",33138487,"Schools in Carroll County, Virginia"
Governor's School of Southside Virginia,https://en.wikipedia.org/wiki/Governor's_School_of_Southside_Virginia,10906743,"Schools in Charlotte County, Virginia"
Randolph-Henry High School,https://en.wikipedia.org/wiki/Randolph-Henry_High_School,10371586,"Schools in Charlotte County, Virginia"
Josephine City School,https://en.wikipedia.org/wiki/Josephine_City_School,39714098,"Schools in Clarke County, Virginia"
Millwood Colored School,https://en.wikipedia.org/wiki/Millwood_Colored_School,39718021,"Schools in Clarke County, Virginia"
Culpeper County High School,https://en.wikipedia.org/wiki/Culpeper_County_High_School,4356381,"Schools in Culpeper County, Virginia"
Eastern View High School,https://en.wikipedia.org/wiki/Eastern_View_High_School,20077857,"Schools in Culpeper County, Virginia"
"Eckington School (Culpeper, Virginia)","https://en.wikipedia.org/wiki/Eckington_School_(Culpeper,_Virginia)",39755030,"Schools in Culpeper County, Virginia"
Clintwood High School,https://en.wikipedia.org/wiki/Clintwood_High_School,11125845,"Schools in Dickenson County, Virginia"
Haysi High School,https://en.wikipedia.org/wiki/Haysi_High_School,10353131,"Schools in Dickenson County, Virginia"
Dinwiddie High School,https://en.wikipedia.org/wiki/Dinwiddie_High_School,19252066,"Schools in Dinwiddie County, Virginia"
Chesapeake Bay Governor's School for Marine and Environmental Science,https://en.wikipedia.org/wiki/Chesapeake_Bay_Governor's_School_for_Marine_and_Environmental_Science,9668840,"Schools in Essex County, Virginia"
Essex High School (Virginia),https://en.wikipedia.org/wiki/Essex_High_School_(Virginia),10496392,"Schools in Essex County, Virginia"
Bailey's Elementary School for the Arts and Sciences,https://en.wikipedia.org/wiki/Bailey's_Elementary_School_for_the_Arts_and_Sciences,21125958,"Schools in Fairfax County, Virginia"
Fairfax Christian School,https://en.wikipedia.org/wiki/Fairfax_Christian_School,42832800,"Schools in Fairfax County, Virginia"
"Langston Hughes Middle School (Fairfax County, Virginia)","https://en.wikipedia.org/wiki/Langston_Hughes_Middle_School_(Fairfax_County,_Virginia)",14776246,"Schools in Fairfax County, Virginia"
Nysmith School for the Gifted,https://en.wikipedia.org/wiki/Nysmith_School_for_the_Gifted,10108403,"Schools in Fairfax County, Virginia"
"Trinity Christian School (Fairfax, Virginia)","https://en.wikipedia.org/wiki/Trinity_Christian_School_(Fairfax,_Virginia)",2933179,"Schools in Fairfax County, Virginia"
Bethel Military Academy,https://en.wikipedia.org/wiki/Bethel_Military_Academy,61936434,"Schools in Fauquier County, Virginia"
The Community Music School of the Piedmont,https://en.wikipedia.org/wiki/The_Community_Music_School_of_the_Piedmont,27568750,"Schools in Fauquier County, Virginia"
Fauquier High School,https://en.wikipedia.org/wiki/Fauquier_High_School,6338077,"Schools in Fauquier County, Virginia"
"Highland School (Warrenton, Virginia)","https://en.wikipedia.org/wiki/Highland_School_(Warrenton,_Virginia)",5566684,"Schools in Fauquier County, Virginia"
"Kettle Run High School (Nokesville, Virginia)","https://en.wikipedia.org/wiki/Kettle_Run_High_School_(Nokesville,_Virginia)",17147042,"Schools in Fauquier County, Virginia"
"Liberty High School (Bealeton, Virginia)","https://en.wikipedia.org/wiki/Liberty_High_School_(Bealeton,_Virginia)",6338277,"Schools in Fauquier County, Virginia"
Mountain Vista Governor's School,https://en.wikipedia.org/wiki/Mountain_Vista_Governor's_School,11547663,"Schools in Fauquier County, Virginia"
Wakefield School,https://en.wikipedia.org/wiki/Wakefield_School,16829642,"Schools in Fauquier County, Virginia"
Floyd County High School,https://en.wikipedia.org/wiki/Floyd_County_High_School,9593512,"Schools in Floyd County, Virginia"
Fluvanna County High School,https://en.wikipedia.org/wiki/Fluvanna_County_High_School,8331910,"Schools in Fluvanna County, Virginia"
"Franklin County High School (Rocky Mount, Virginia)","https://en.wikipedia.org/wiki/Franklin_County_High_School_(Rocky_Mount,_Virginia)",14306583,"Schools in Franklin County, Virginia"
James Wood High School,https://en.wikipedia.org/wiki/James_Wood_High_School,6723205,"Schools in Frederick County, Virginia"
Millbrook High School (Virginia),https://en.wikipedia.org/wiki/Millbrook_High_School_(Virginia),12580268,"Schools in Frederick County, Virginia"
Sherando High School,https://en.wikipedia.org/wiki/Sherando_High_School,6231005,"Schools in Frederick County, Virginia"
Jefferson Christian Academy,https://en.wikipedia.org/wiki/Jefferson_Christian_Academy,12688623,"Schools in Giles County, Virginia"
Narrows High School,https://en.wikipedia.org/wiki/Narrows_High_School,41579643,"Schools in Giles County, Virginia"
Gloucester High School (Virginia),https://en.wikipedia.org/wiki/Gloucester_High_School_(Virginia),2111702,"Schools in Gloucester County, Virginia"
William Monroe High School,https://en.wikipedia.org/wiki/William_Monroe_High_School,14572245,"Schools in Greene County, Virginia"
Greensville County High School,https://en.wikipedia.org/wiki/Greensville_County_High_School,10329314,"Schools in Greensville County, Virginia"
Halifax County High School,https://en.wikipedia.org/wiki/Halifax_County_High_School,31516077,"Schools in Halifax County, Virginia"
"Patrick Henry High School (Ashland, Virginia)","https://en.wikipedia.org/wiki/Patrick_Henry_High_School_(Ashland,_Virginia)",18656258,"Schools in Hanover County, Virginia"
Deep Run High School,https://en.wikipedia.org/wiki/Deep_Run_High_School,3185021,"Schools in Henrico County, Virginia"
Elko Middle School,https://en.wikipedia.org/wiki/Elko_Middle_School,21394117,"Schools in Henrico County, Virginia"
Douglas S. Freeman High School,https://en.wikipedia.org/wiki/Douglas_S._Freeman_High_School,2313693,"Schools in Henrico County, Virginia"
Glen Allen High School,https://en.wikipedia.org/wiki/Glen_Allen_High_School,53354942,"Schools in Henrico County, Virginia"
Mills E. Godwin High School,https://en.wikipedia.org/wiki/Mills_E._Godwin_High_School,2829268,"Schools in Henrico County, Virginia"
Hermitage High School (Virginia),https://en.wikipedia.org/wiki/Hermitage_High_School_(Virginia),9651732,"Schools in Henrico County, Virginia"
Highland Springs High School,https://en.wikipedia.org/wiki/Highland_Springs_High_School,11406759,"Schools in Henrico County, Virginia"
John Randolph Tucker High School,https://en.wikipedia.org/wiki/John_Randolph_Tucker_High_School,7396690,"Schools in Henrico County, Virginia"
R.C. Longan Elementary School,https://en.wikipedia.org/wiki/R.C._Longan_Elementary_School,34360770,"Schools in Henrico County, Virginia"
